label,message,length,processed_msg
ham,Sindu got job in birla soft ..,30,"['sindu', 'got', 'job', 'birla', 'soft']"
ham,The wine is flowing and i'm i have nevering..,45,"['wine', 'flow', 'im', 'never']"
ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,59,"['yup', 'thk', 'cine', 'better', 'cos', 'need', '2', 'go', '2', 'plaza', 'mah']"
ham,Ok... Ur typical reply...,25,"['ok', 'ur', 'typic', 'repli']"
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,160,"['per', 'request', 'mell', 'mell', 'oru', 'minnaminungint', 'nurungu', 'vettam', 'set', 'callertun', 'caller', 'press', '9', 'copi', 'friend', 'callertun']"
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",384,"['everywher', 'dirt', 'floor', 'window', 'even', 'shirt', 'sometim', 'open', 'mouth', 'come', 'flow', 'dream', 'world', 'without', 'half', 'chore', 'time', 'joy', 'lot', 'tv', 'show', 'ill', 'see', 'guess', 'like', 'thing', 'must', 'exist', 'like', 'rain', 'hail', 'mist', 'time', 'done', 'becom', 'one']"
ham,Aaooooright are you at work?,28,"['aaooooright', 'work']"
ham,I'm leaving my house now...,27,"['im', 'leav', 'hous']"
ham,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",157,"['hello', 'love', 'get', 'interview', 'today', 'happi', 'good', 'boy', 'think', 'mear', 'miss']"
spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,124,"['custom', 'servic', 'annonc', 'new', 'year', 'deliveri', 'wait', 'pleas', 'call', '07046744435', 'arrang', 'deliveri']"
spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,145,"['winner', 'u', 'special', 'select', '2', 'receiv', '£1000', 'cash', '4', 'holiday', 'flight', 'inc', 'speak', 'live', 'oper', '2', 'claim', '0871277810810']"
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,115,"['keep', 'safe', 'becaus', 'need', 'miss', 'alreadi', 'envi', 'everyon', 'see', 'real', 'life']"
ham,New car and house for my parents.:)i have only new job in hand:),64,"['new', 'car', 'hous', 'parentsi', 'onli', 'new', 'job', 'hand']"
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,85,"['im', 'love', 'im', 'excit', 'day', 'spend', 'make', 'happi']"
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,152,"['pls', 'stop', 'bootydeli', '32f', 'invit', 'friend', 'repli', 'yes434', 'no434', 'see', 'wwwsmsacubootydeli', 'stop', 'send', 'stop', 'frnd', '62468']"
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",155,"['bangbab', 'ur', 'order', 'way', 'u', 'receiv', 'servic', 'msg', '2', 'download', 'ur', 'content', 'u', 'goto', 'wap', 'bangb', 'tv', 'ur', 'mobil', 'internetservic', 'menu']"
ham,I place all ur points on e cultures module already.,51,"['place', 'ur', 'point', 'e', 'cultur', 'modul', 'alreadi']"
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,156,"['urgent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', '£900', 'prize', 'guarante', 'call', '09061701939', 'claim', 'code', 's89', 'valid', '12hrs', 'onli']"
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",74,"['hi', 'frnd', 'best', 'way', 'avoid', 'missunderstd', 'wit', 'belov', 'one']"
ham,Great escape. I fancy the bridge but needs her lager. See you tomo ,67,"['great', 'escap', 'fanci', 'bridg', 'need', 'lager', 'see', 'tomo']"
ham,Yes :)it completely in out of form:)clark also utter waste.,59,"['yes', 'complet', 'formclark', 'also', 'utter', 'wast']"
ham,"Sir, I need AXIS BANK account no and bank address.",50,"['sir', 'need', 'axi', 'bank', 'account', 'bank', 'address']"
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",94,"['hmmm', 'thk', 'sure', 'got', 'time', 'hop', 'ard', 'ya', 'go', '4', 'free', 'abt', 'muz', 'call', 'u', 'discuss', 'liao']"
ham,What time you coming down later? ,33,"['time', 'come', 'later']"
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",105,"['bloodi', 'hell', 'cant', 'believ', 'forgot', 'surnam', 'mr', 'ill', 'give', 'u', 'clue', 'spanish', 'begin']"
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.",61,"['well', 'im', 'gonna', 'finish', 'bath', 'goodfin', 'night']"
ham,Let me know when you've got the money so carlos can make the call,65,"['let', 'know', 'youv', 'got', 'money', 'carlo', 'make', 'call']"
ham,U still going to the mall?,26,"['u', 'still', 'go', 'mall']"
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",146,"['turn', 'friend', 'stay', 'whole', 'show', 'wont', 'back', 'til', 'ltgt', 'feel', 'free', 'go', 'ahead', 'smoke', 'ltgt', 'worth']"
ham,Text her. If she doesnt reply let me know so i can have her log in,66,"['text', 'doesnt', 'repli', 'let', 'know', 'log']"
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,126,"['hi', 'spoke', 'maneesha', 'v', 'wed', 'like', 'know', 'satisfi', 'experi', 'repli', 'toll', 'free', 'yes']"
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,159,"['lift', 'hope', 'offer', 'money', 'need', 'especi', 'end', 'month', 'approach', 'hurt', 'studi', 'anyway', 'gr8', 'weekend']"
ham,Lol no. U can trust me.,23,"['lol', 'u', 'trust']"
ham,ok. I am a gentleman and will treat you with dignity and respect.,65,"['ok', 'gentleman', 'treat', 'digniti', 'respect']"
ham,"He will, you guys close?",24,"['guy', 'close']"
ham,Going on nothing great.bye,26,"['go', 'noth', 'greatby']"
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,152,"['hello', 'handsom', 'find', 'job', 'lazi', 'work', 'toward', 'get', 'back', 'net', 'mummi', 'boytoy', 'doe', 'miss']"
ham,"Haha awesome, be there in a minute",34,"['haha', 'awesom', 'minut']"
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,"['pleas', 'call', 'custom', 'servic', 'repres', 'freephon', '0808', '145', '4742', '9am11pm', 'guarante', '£1000', 'cash', '£5000', 'prize']"
ham,Have you got Xmas radio times. If not i will get it now,55,"['got', 'xmas', 'radio', 'time', 'get']"
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,88,"['jus', 'reach', 'home', 'go', 'bath', 'first', 'sis', 'use', 'net', 'tell', 'u', 'finish', 'k']"
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,72,"['uniqu', 'enough', 'find', '30th', 'august', 'wwwareyouuniquecouk']"
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,185,"['im', 'sorri', 'ive', 'join', 'leagu', 'peopl', 'dont', 'keep', 'touch', 'mean', 'great', 'deal', 'friend', 'time', 'even', 'great', 'person', 'cost', 'great', 'week']"
ham,Hi :)finally i completed the course:),37,"['hi', 'final', 'complet', 'cours']"
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,111,"['stop', 'howev', 'suggest', 'stay', 'someon', 'abl', 'give', 'everi', 'stool']"
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,92,"['hope', 'youv', 'settl', 'new', 'school', 'year', 'wishin', 'gr8', 'day']"
ham,Gud mrng dear hav a nice day,28,"['gud', 'mrng', 'dear', 'hav', 'nice', 'day']"
ham,Did u got that persons story,28,"['u', 'got', 'person', 'stori']"
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,64,"['hamster', 'dead', 'hey', 'tmr', 'meet', '1pm', 'orchard', 'mrt']"
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,131,"['hi', 'kate', 'even', 'hope', 'see', 'tomorrow', 'bit', 'bloodi', 'babyjontet', 'txt', 'back', 'u', 'xxx']"
ham,"Found it, ENC  &lt;#&gt; , where you at?",40,"['found', 'enc', 'ltgt']"
ham,I sent you  &lt;#&gt;  bucks,28,"['sent', 'ltgt', 'buck']"
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,84,"['hello', 'darlin', 'ive', 'finish', 'colleg', 'txt', 'u', 'finish', 'u', 'love', 'kate', 'xxx']"
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,174,"['account', 'refil', 'success', 'inr', 'ltdecimalgt', 'keralacircl', 'prepaid', 'account', 'balanc', 'rs', 'ltdecimalgt', 'transact', 'id', 'kr', 'ltgt']"
ham,Goodmorning sleeping ga.,24,"['goodmorn', 'sleep', 'ga']"
ham,U call me alter at 11 ok.,25,"['u', 'call', 'alter', '11', 'ok']"
ham,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,63,"['ü', 'say', 'like', 'dat', 'dun', 'buy', 'ericsson', 'oso', 'cannot', 'oredi', 'lar']"
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",156,"['enter', 'cabin', 'pa', 'said', 'happi', 'bday', 'boss', 'felt', 'special', 'askd', '4', 'lunch', 'lunch', 'invit', 'apart', 'went']"
ham,"Aight yo, dats straight dogg",28,"['aight', 'yo', 'dat', 'straight', 'dogg']"
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,86,"['pleas', 'give', 'us', 'connect', 'today', 'befor', 'ltdecimalgt', 'refund', 'bill']"
ham,Both :) i shoot big loads so get ready!,39,"['shoot', 'big', 'load', 'get', 'readi']"
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",73,"['bruv', 'hope', 'great', 'break', 'reward', 'semest']"
ham,Home so we can always chat,26,"['home', 'alway', 'chat']"
ham,K:)k:)good:)study well.,23,"['kkgoodstudi', 'well']"
ham,Yup... How ü noe leh...,23,"['yup', 'ü', 'noe', 'leh']"
ham,Sounds great! Are you home now?,31,"['sound', 'great', 'home']"
ham,Finally the match heading towards draw as your prediction.,58,"['final', 'match', 'head', 'toward', 'draw', 'predict']"
ham,Tired. I haven't slept well the past few nights.,48,"['tire', 'havent', 'slept', 'well', 'past', 'night']"
ham,Easy ah?sen got selected means its good..,41,"['easi', 'ahsen', 'got', 'select', 'mean', 'good']"
ham,I have to take exam with march 3,32,"['take', 'exam', 'march', '3']"
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,159,"['yeah', 'think', 'use', 'gt', 'atm', 'regist', 'sure', 'anyway', 'help', 'let', 'know', 'sure', 'readi']"
ham,Ok no prob. Take ur time.,25,"['ok', 'prob', 'take', 'ur', 'time']"
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,161,"['os', 'call', 'ubandu', 'run', 'without', 'instal', 'hard', 'diskyou', 'use', 'os', 'copi', 'import', 'file', 'system', 'give', 'repair', 'shop']"
ham,"Sorry, I'll call later",22,"['sorri', 'ill', 'call', 'later']"
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,119,"['u', 'say', 'leh', 'cours', 'noth', 'happen', 'lar', 'say', 'v', 'romant', 'jus', 'bit', 'onli', 'lor', 'thk', 'e', 'nite', 'sceneri', 'nice', 'leh']"
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",142,"['500', 'new', 'mobil', '2004', 'must', 'go', 'txt', 'nokia', '89545', 'collect', 'todayfrom', 'onli', '£1', 'www4tcbiz', '2optout', '08718726270150gbpmtmsg18']"
ham,Would really appreciate if you call me. Just need someone to talk to.,69,"['would', 'realli', 'appreci', 'call', 'need', 'someon', 'talk']"
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",137,"['u', 'meet', 'ur', 'dream', 'partner', 'soon', 'ur', 'career', '2', 'flyng', 'start', '2', 'find', 'free', 'txt', 'horo', 'follow', 'ur', 'star', 'sign', 'e', 'g', 'horo', 'ari']"
ham,Hey company elama po mudyadhu.,30,"['hey', 'compani', 'elama', 'po', 'mudyadhu']"
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",165,"['life', 'strict', 'teacher', 'bcoz', 'teacher', 'teach', 'lesson', 'amp', 'conduct', 'exam', 'life', 'first', 'conduct', 'exam', 'amp', 'teach', 'lesson', 'happi', 'morn']"
ham,Dear good morning now only i am up,34,"['dear', 'good', 'morn', 'onli']"
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,109,"['get', 'gandhipuram', 'walk', 'cross', 'cut', 'road', 'right', 'side', 'ltgt', 'street', 'road', 'turn', 'first', 'right']"
ham,Dear we are going to our rubber place,37,"['dear', 'go', 'rubber', 'place']"
ham,"Sorry battery died, yeah I'm here",33,"['sorri', 'batteri', 'die', 'yeah', 'im']"
ham,Yes:)here tv is always available in work place..,48,"['yesher', 'tv', 'alway', 'avail', 'work', 'place']"
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,157,"['text', 'meet', 'someon', 'sexi', 'today', 'u', 'find', 'date', 'even', 'flirt', 'u', 'join', '4', '10p', 'repli', 'name', 'age', 'eg', 'sam', '25', '18', 'msg', 'recdthirtyeight', 'penc']"
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,50,"['print', 'oh', 'ltgt', 'come', 'upstair']"
ham,Or ill be a little closer like at the bus stop on the same street,65,"['ill', 'littl', 'closer', 'like', 'bus', 'stop', 'street']"
ham,Where are you?when wil you reach here?,38,"['youwhen', 'wil', 'reach']"
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",145,"['new', 'theori', 'argument', 'win', 'situat', 'lose', 'person', 'dont', 'argu', 'ur', 'friend', 'kick', 'amp', 'say', 'im', 'alway', 'correct']"
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,145,"['u', '447801259231', 'secret', 'admir', 'look', '2', 'make', 'contact', 'ufind', 'rreveal', 'think', 'ur', 'specialcal', '09058094597']"
ham,Tomarrow final hearing on my laptop case so i cant.,51,"['tomarrow', 'final', 'hear', 'laptop', 'case', 'cant']"
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,45,"['pleassssssseeeee', 'tel', 'v', 'avent', 'done', 'sportsx']"
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",83,"['okay', 'shine', 'meant', 'sign', 'sound', 'better']"
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",155,"['although', 'told', 'u', 'dat', 'im', 'baig', 'face', 'watch', 'realli', 'like', 'e', 'watch', 'u', 'gave', 'cos', 'fr', 'u', 'thanx', '4', 'everyth', 'dat', 'uve', 'done', 'today', 'im', 'touch']"
ham,U don't remember that old commercial?,37,"['u', 'dont', 'rememb', 'old', 'commerci']"
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,78,"['late', 'said', 'websit', 'didnt', 'dont', 'slipper']"
ham,I asked you to call him now ok,30,"['ask', 'call', 'ok']"
ham,Kallis wont bat in 2nd innings.,31,"['kalli', 'wont', 'bat', '2nd', 'inning']"
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,146,"['didnt', 'work', 'oh', 'ok', 'goodnight', 'ill', 'fix', 'readi', 'time', 'wake', 'veri', 'dear', 'miss', 'good', 'night', 'sleep']"
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,150,"['congratul', 'ur', 'award', '500', 'cd', 'voucher', '125gift', 'guarante', 'free', 'entri', '2', '100', 'wkli', 'draw', 'txt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']"
