label,message,length
ham,"['asked', 'call', 'ok']",30
ham,"['Kallis', 'wont', 'bat', '2nd', 'innings']",31
ham,"['didnt', 'work', 'oh', 'Ok', 'goodnight', 'Ill', 'fix', 'ready', 'time', 'wake', 'dearly', 'missed', 'good', 'night', 'sleep']",146
spam,"['Congratulations', 'ur', 'awarded', '500', 'CD', 'vouchers', '125gift', 'guaranteed', 'Free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'MUSIC', '87066', 'TnCs', 'wwwLdewcom1win150ppmx3age16']",150
ham,"['Ranjith', 'cal', 'drpd', 'Deeraj', 'deepak', '5min', 'hold']",44
ham,"['Wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'seriously', 'Coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']",179
ham,['doinghow'],27
ham,"['Ups', '3days', 'also', 'shipping', 'company', 'takes', '2wks', 'way', 'usps', 'takes', 'week', 'gets', 'lag', 'may', 'bribe', 'nipost', 'get', 'stuff']",179
ham,"['Im', 'back', 'lemme', 'know', 'youre', 'ready']",38
ham,"['Dont', 'necessarily', 'expect', 'done', 'get', 'back', 'though', 'Im', 'headin']",97
ham,"['Mmm', 'yummy', 'babe', 'Nice', 'jolt', 'suzy']",43
ham,"['lover', 'need']",36
spam,"['tried', 'contact', 'reply', 'offer', 'Video', 'Handset', '750', 'anytime', 'networks', 'mins', 'UNLIMITED', 'TEXT', 'Camcorder', 'Reply', 'call', '08000930705']",154
ham,"['I‘m', 'parked', 'next', 'MINI', 'coming', 'today', 'think']",72
ham,['Yup'],3
ham,"['Anyway', 'im', 'going', 'shopping', 'Cos', 'sis', 'done', 'yet', 'Dun', 'disturb', 'u', 'liao']",85
ham,"['LUTON', '0125698789', 'RING', 'UR', 'AROUND', 'H']",51
spam,"['Hey', 'really', 'horny', 'want', 'chat', 'see', 'naked', 'text', 'hot', '69698', 'text', 'charged', '150pm', 'unsubscribe', 'text', 'stop', '69698']",121
ham,"['Dint', 'come', 'us']",26
ham,"['Wana', 'plan', 'trip', 'sometme']",35
ham,"['sure', 'yet', 'still', 'trying', 'get', 'hold']",47
spam,"['Ur', 'ringtone', 'service', 'changed', '25', 'Free', 'credits', 'Go', 'club4mobilescom', 'choose', 'content', 'Stop', 'txt', 'CLUB', 'STOP', '87070', '150pwk', 'Club4', 'PO', 'Box1146', 'MK45', '2WT']",159
ham,"['evo', 'download', 'flash', 'Jealous']",47
spam,"['Ringtone', 'Club', 'Get', 'UK', 'singles', 'chart', 'mobile', 'week', 'choose', 'top', 'quality', 'ringtone', 'message', 'free', 'charge']",133
ham,"['Come', 'mu', 'sorting', 'narcotics', 'situation']",53
ham,"['Night', 'ended', 'another', 'day', 'morning', 'come', 'special', 'way', 'May', 'smile', 'like', 'sunny', 'rays', 'leaves', 'worries', 'blue', 'blue', 'bay']",147
spam,"['HMV', 'BONUS', 'SPECIAL', '500', 'pounds', 'genuine', 'HMV', 'vouchers', 'answer', '4', 'easy', 'questions', 'Play', 'Send', 'HMV', '86688', 'infowww100percentrealcom']",155
ham,"['Usf', 'guess', 'might', 'well', 'take', '1', 'car']",37
ham,"['objection', 'bf', 'coming']",31
ham,['Thanx'],8
ham,"['Tell', 'rob', 'mack', 'gf', 'theater']",38
ham,"['Awesome', 'Ill', 'see', 'bit']",30
ham,"['sent', 'type', 'food', 'like']",47
ham,"['done', 'handed', 'Celebrations', 'full', 'swing', 'yet']",56
ham,"['got', 'called', 'tool']",22
ham,"['Wen', 'u', 'miss', 'someone', 'person', 'definitely', 'special', 'u', 'person', 'special', 'miss', 'Keepintouch', 'gdeve']",141
ham,"['Ok', 'asked', 'money', 'far']",29
ham,['Okie'],7
ham,"['Yeah', 'think', 'usual', 'guys', 'still', 'passed', 'last', 'night', 'get', 'ahold', 'anybody', 'let', 'know', 'Ill', 'throw']",121
ham,"['K', 'might', 'come', 'tonight', 'class', 'lets', 'early']",58
ham,['Ok'],4
ham,"['hi', 'baby', 'im', 'cruisin', 'girl', 'friend', 'r', 'u', '2', 'give', 'call', 'hour', 'home', 'thats', 'alright', 'fone', 'fone', 'love', 'jenny', 'xxx']",148
ham,"['life', 'Means', 'lot', 'love', 'life', 'love', 'people', 'life', 'world', 'calls', 'friends', 'call', 'World', 'Ge']",160
ham,"['Dearshall', 'mail', 'tonitebusy', 'streetshall', 'update', 'tonitethings', 'looking', 'okvarunnathu', 'edukkukayee', 'raksha', 'ollubut', 'good', 'one', 'real', 'sense']",152
ham,"['Hey', 'told', 'name', 'gautham', 'ah']",37
ham,"['Haf', 'u', 'found', 'feel', 'stupid', 'da', 'v', 'cam', 'working']",55
ham,"['Oops', '4', 'got', 'bit']",21
ham,"['much', 'buzy']",22
ham,"['accidentally', 'deleted', 'message', 'Resend', 'please']",50
spam,"['TMobile', 'customer', 'may', 'claim', 'FREE', 'CAMERA', 'PHONE', 'upgrade', 'pay', 'go', 'sim', 'card', 'loyalty', 'Call', '0845', '021', '3680Offer', 'ends', '28thFebTCs', 'apply']",159
ham,"['Unless', 'situation', 'GO', 'GURL', 'would', 'appropriate']",67
ham,"['Hurt', 'Tease', 'Make', 'cry', 'end', 'life', 'die', 'plz', 'keep', 'one', 'rose', 'grave', 'say', 'STUPID', 'MISS', 'U', 'NICE', 'DAY', 'BSLVYL']",153
ham,"['cant', 'pick', 'phone', 'right', 'Pls', 'send', 'message']",51
ham,"['Need', 'coffee', 'run', 'tomoCant', 'believe', 'time', 'week', 'already']",67
ham,"['Awesome', 'remember', 'last', 'time', 'got', 'somebody', 'high', 'first', 'time', 'diesel', 'V']",88
ham,"['Shit', 'really', 'shocking', 'scary', 'cant', 'imagine', 'second', 'Def', 'night', 'u', 'think', 'somewhere', 'could', 'crash', 'night', 'save', 'taxi']",157
ham,"['Oh', 'way', 'food', 'fridge', 'Want', 'go', 'meal', 'tonight']",91
ham,"['womdarfull', 'actor']",24
spam,"['SMS', 'ac', 'Blind', 'Date', '4U', 'Rodds1', '21m', 'Aberdeen', 'United', 'Kingdom', 'Check', 'httpimg', 'sms', 'acWicmb3cktz8r74', 'Blind', 'Dates', 'send', 'HIDE']",146
ham,"['Yup', 'remb', 'think', 'book']",57
ham,"['Jos', 'ask', 'u', 'wana', 'meet']",26
ham,"['Lol', 'yes', 'friendship', 'hanging', 'thread', 'cause', 'u', 'wont', 'buy', 'stuff']",71
spam,"['TheMob', 'Check', 'newest', 'selection', 'content', 'Games', 'Tones', 'Gossip', 'babes', 'sport', 'Keep', 'mobile', 'fit', 'funky', 'text', 'WAP', '82468']",138
ham,"['garage', 'keys', 'arent', 'bookshelf']",55
ham,"['Today', 'ACCEPT', 'DAYU', 'Accept', 'Brother', 'Sister', 'Lover', 'Dear1', 'Best1', 'Clos1', 'Lvblefrnd', 'Jstfrnd', 'Cutefrnd', 'Lifpartnr', 'Belovd', 'Swtheart', 'Bstfrnd', 'rply', 'means', 'enemy']",156
spam,"['Think', 'ur', 'smart', 'Win', '£200', 'week', 'weekly', 'quiz', 'text', 'PLAY', '85222', 'nowTCs', 'WinnersClub', 'PO', 'BOX', '84', 'M26', '3UZ', '16', 'GBP150week']",133
ham,"['says', 'hell', 'give', 'call', 'friends', 'got', 'money', 'hes', 'definitely', 'buying', 'end', 'week']",119
ham,"['Hi', 'way', 'u', '2day', 'normal', 'waythis', 'real', 'UR', 'uniqueI', 'hope', 'know', 'u', '4', 'rest', 'mylife', 'Hope', 'u', 'find', 'wot', 'lost']",142
ham,"['made', 'day', 'great', 'day']",41
ham,"['Kkadvance', 'happy', 'pongal']",26
ham,"['Hmmm', 'Guess', 'go', '4', 'kb', 'n', 'power', 'yoga', 'Haha', 'dunno', 'tahan', 'power', 'yoga', 'anot', 'Thk', 'got', 'lo', 'oso', 'forgot', 'liao']",119
ham,"['really', 'dude', 'friends', 'im', 'afraid']",46
spam,"['December', 'mobile', '11mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'Free', 'Call', 'Mobile', 'Update', 'Co', 'FREE', '08002986906']",157
ham,"['Coffee', 'cake', 'guess']",23
ham,"['Merry', 'Christmas', 'babe', 'love', 'ya', 'kisses']",51
ham,"['Hey', 'dont', 'go', 'watch', 'x', 'men', 'lunch', 'Haha']",62
ham,"['cud', 'u', 'tell', 'ppl', 'im', 'gona', 'b', 'bit', 'l8', 'cos', '2', 'buses', 'hav', 'gon', 'past', 'cos', 'full', 'im', 'still', 'waitin', '4', '1', 'Pete', 'x']",107
ham,"['would', 'great', 'Well', 'Guild', 'Could', 'meet', 'Bristol', 'road', 'somewhere', 'get', 'touch', 'weekend', 'plans', 'take', 'flight', 'good', 'week']",157
ham,['problem'],30
ham,"['callsmessagesmissed', 'calls']",32
ham,"['Hi', 'dahow', 'todays', 'class']",31
ham,"['Id', 'say', 'thats', 'good', 'sign', 'well', 'know', 'track', 'record', 'reading', 'women']",79
ham,"['Cool', 'text', 'youre', 'parked']",32
ham,"['Im', 'reading', 'text', 'sent', 'meant', 'joke', 'read', 'light']",86
ham,"['Kkapo', 'kgood', 'movie']",22
ham,"['Maybe', 'could', 'get', 'book', 'tomo', 'return', 'immediately', 'something']",76
spam,"['Call', 'Germany', '1', 'pence', 'per', 'minute', 'Call', 'fixed', 'line', 'via', 'access', 'number', '0844', '861', '85', '85', 'prepayment', 'Direct', 'access']",128
ham,"['chance', 'might', 'evaporated', 'soon', 'violated', 'privacy', 'stealing', 'phone', 'number', 'employers', 'paperwork', 'cool', 'Please', 'contact', 'report', 'supervisor']",232
spam,"['Valentines', 'Day', 'Special', 'Win', '£1000', 'quiz', 'take', 'partner', 'trip', 'lifetime', 'Send', 'GO', '83600', '150pmsg', 'rcvd', 'CustCare08718720201']",158
ham,"['TaDaaaaa', 'home', 'babe', 'still']",45
ham,"['Cool', 'come', 'havent', 'wined', 'dined']",57
ham,"['sleepingand', 'surfing']",26
ham,"['Sorry', 'Ill', 'call', 'later']",22
ham,"['U', 'calling', 'right', 'Call', 'hand', 'phone']",41
ham,"['Ok', 'thats', 'great', 'thanx', 'lot']",28
ham,"['take', 'post', 'come', 'must', '1000s', 'texts', 'Happy', 'reading', 'one', 'wiv', 'hello', 'caroline', 'end', 'favourite', 'Bless']",151
ham,"['u', 'hiding', 'stranger']",29
ham,"['interested', 'like']",34
ham,"['sister', 'cleared', 'two', 'round', 'birla', 'soft', 'yesterday']",52
ham,"['Gudnitetcpractice', 'going']",33
ham,"['Dis', 'yijue', 'jus', 'saw', 'ur', 'mail', 'case', 'huiming', 'havent', 'sent', 'u', 'num', 'Dis', 'num']",85
ham,"['One', 'small', 'prestige', 'problem']",31
spam,"['Fancy', 'shag', 'doInterested', 'sextextukcom', 'txt', 'XXUK', 'SUZY', '69876', 'Txts', 'cost', '150', 'per', 'msg', 'TnCs', 'website', 'X']",111
ham,"['checking', 'Really', 'miss', 'seeing', 'Jeremiah', 'great', 'month']",78
ham,"['Nah', 'cant', 'help', 'Ive', 'never', 'iphone']",50
ham,"['youre', 'car', 'hour', 'half', 'Im', 'going', 'apeshit']",63
ham,"['TODAY', 'Sorry', 'day', 'ever', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'SLAP', 'URSELF', 'Bcoz', 'ur', 'fault', 'Im', 'basically', 'GOOD']",148
ham,"['Yo', 'guys', 'ever', 'figure', 'much', 'need', 'alcohol', 'Jay', 'trying', 'figure', 'much', 'safely', 'spend', 'weed']",129
ham,"['ltgt', 'ISH', 'MINUTES', '5', 'MINUTES', 'AGO', 'WTF']",45
ham,"['Thank', 'callingForgot', 'say', 'Happy', 'Onam', 'SirjiI', 'fine', 'remembered', 'met', 'insurance', 'personMeet', 'Qatar', 'Insha', 'AllahRakhesh', 'ex', 'Tata', 'AIG', 'joined', 'TISSCOTayseer']",202
spam,"['Congratulations', 'ur', 'awarded', '500', 'CD', 'vouchers', '125gift', 'guaranteed', 'Free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'MUSIC', '87066', 'TnCs', 'wwwLdewcom1win150ppmx3age16']",150
spam,"['Ur', 'cashbalance', 'currently', '500', 'pounds', 'maximize', 'ur', 'cashin', 'send', 'CASH', '86688', '150pmsg', 'CC', '08708800282', 'HGSuite3422Lands', 'RowW1J6HL']",148
ham,"['Im', 'actor', 'work', 'work', 'evening', 'sleep', 'late', 'Since', 'im', 'unemployed', 'moment', 'ALWAYS', 'sleep', 'late', 'youre', 'unemployed', 'every', 'day', 'saturday']",168
ham,"['Hello', 'got', 'st', 'andrewsboy', 'long', 'way', 'cold', 'keep', 'posted']",85
ham,"['Ha', 'ha', 'cool', 'cool', 'chikku', 'chikkuDB']",38
ham,"['Oh', 'ok', 'prob']",15
ham,"['Check', 'audreys', 'status', 'right']",31
ham,"['Busy', 'Trying', 'finish', 'new', 'year', 'looking', 'forward', 'finally', 'meeting']",88
ham,"['Good', 'afternoon', 'sunshine', 'dawns', 'day', 'refreshed', 'happy', 'alive', 'breathe', 'air', 'smile', 'think', 'love', 'always']",160
ham,"['Well', 'know', 'Z', 'take', 'care', 'worries']",50
spam,"['UpdateNow', 'Xmas', 'Offer', 'Latest', 'Motorola', 'SonyEricsson', 'Nokia', 'FREE', 'Bluetooth', 'Double', 'Mins', '1000', 'Txt', 'Orange', 'Call', 'MobileUpd8', '08000839402', 'call2optoutF4Q']",165
spam,"['discount', 'code', 'RP176781', 'stop', 'messages', 'reply', 'stop', 'wwwregalportfoliocouk', 'Customer', 'Services', '08717205546']",129
ham,"['Wat', 'uniform', 'get']",26
ham,"['Cool', 'text', 'youre', 'ready']",31
ham,"['Hello', 'boytoy', 'Geeee', 'miss', 'already', 'woke', 'wish', 'bed', 'cuddling', 'love']",129
ham,"['spoil', 'bed', 'well']",34
ham,"['Im', 'going', 'bath', 'msg', 'next', 'ltgt', 'min']",54
ham,"['cant', 'keep', 'talking', 'people', 'sure', 'pay', 'agree', 'price', 'pls', 'tell', 'want', 'really', 'buy', 'much', 'willing', 'pay']",162
spam,"['Thanks', 'Ringtone', 'Order', 'Reference', 'T91', 'charged', 'GBP', '4', 'per', 'week', 'unsubscribe', 'anytime', 'calling', 'customer', 'services', '09057039994']",157
ham,"['say', 'happen']",23
ham,"['could', 'seen', 'mei', 'didt', 'recognise', 'Face']",53
ham,"['Well', 'theres', 'lot', 'things', 'happening', 'Lindsay', 'New', 'years', 'sighs', 'bars', 'Ptbo', 'blue', 'heron', 'something', 'going']",131
ham,"['Keep', 'payasam', 'rinu', 'brings']",36
ham,"['taught', 'Ranjith', 'sir', 'called', 'sms', 'like', 'Becaus', 'hes', 'verifying', 'project', 'Prabu', 'told', 'today', 'pa', 'dont', 'mistake']",143
ham,"['guess', 'thats', 'worried', 'must', 'know', 'theres', 'way', 'body', 'repairs', 'im', 'quite', 'sure', 'shouldnt', 'worry', 'Well', 'take', 'slow', 'First', 'tests', 'guide', 'ovulation', 'relax', 'Nothing', 'youve', 'said', 'reason', 'worry', 'ill', 'keep', 'followin']",300
ham,"['Yeah', 'sure', 'give', 'couple', 'minutes', 'track', 'wallet']",59
ham,"['Hey', 'leave', 'big', 'deal', 'take', 'care']",42
ham,"['Hey', 'late', 'ah', 'Meet', '945']",41
spam,"['Double', 'mins', 'txts', '4', '6months', 'FREE', 'Bluetooth', 'Orange', 'Available', 'Sony', 'Nokia', 'Motorola', 'phones', 'Call', 'MobileUpd8', '08000839402', 'call2optoutN9DX']",149
ham,"['took', 'Mr', 'owl', '3', 'licks']",22
ham,"['Customer', 'place', 'call']",31
ham,"['Mm', 'time', 'dont', 'like', 'fun']",30
spam,"['4mths', 'half', 'price', 'Orange', 'line', 'rental', 'latest', 'camera', 'phones', '4', 'FREE', 'phone', '11mths', 'Call', 'MobilesDirect', 'free', '08000938767', 'update', 'or2stoptxt']",155
ham,"['Yup', 'lunch', 'buffet', 'U', 'eat', 'already']",47
ham,"['Huh', 'late', 'Fr', 'dinner']",25
ham,"['Hey', 'sat', 'going', 'intro', 'pilates', 'kickboxing']",80
ham,"['Morning', 'ok']",22
ham,"['Yes', 'think', 'office', 'lap', 'room', 'think', 'thats', 'last', 'days', 'didnt', 'shut']",115
ham,"['Pick', 'bout', '730ish', 'time', 'going']",56
ham,"['performance', 'award', 'calculated', 'every', 'two', 'monthnot', 'current', 'one', 'month', 'period']",102
ham,"['actually', 'sleeping', 'still', 'might', 'u', 'call', 'back', 'text', 'gr8', 'rock', 'sis', 'send', 'u', 'text', 'wen', 'wake']",118
ham,"['always', 'putting', 'business', 'put', 'pictures', 'ass', 'facebook', 'one', 'open', 'people', 'ive', 'ever', 'met', 'would', 'think', 'picture', 'room', 'would', 'hurt', 'make', 'feel', 'violated']",221
ham,"['Good', 'evening', 'Sir', 'Al', 'Salam', 'Wahleykkumsharing', 'happy', 'newsBy', 'grace', 'God', 'got', 'offer', 'TayseerTISSCO', 'joinedHope', 'fineInshah', 'Allahmeet', 'sometimeRakheshvisitor', 'India']",204
ham,"['Hmmmkbut', 'want', 'change', 'field', 'quickly', 'dai', 'wanna', 'get', 'system', 'administrator', 'network', 'administrator']",114
spam,"['FREE', 'RINGTONE', 'text', 'FIRST', '87131', 'poly', 'text', 'GET', '87131', 'true', 'tone', 'Help', '0845', '2814032', '16', '1st', 'free', 'tones', '3x£150pw', 'e£nd', 'txt', 'stop']",156
ham,"['Dear', 'chechi', 'talk']",39
ham,"['hair', 'cream', 'shipped']",36
ham,"['None', 'thats', 'happening', 'til', 'get', 'though']",48
ham,"['Yep', 'great', 'loxahatchee', 'xmas', 'tree', 'burning', 'ltgt', 'starts', 'hour']",77
ham,"['Haha', 'get', 'used', 'driving', 'usf', 'man', 'know', 'lot', 'stoners']",60
ham,"['well', 'slightly', 'disastrous', 'class', 'pm', 'fav', 'darlings', 'Hope', 'day', 'ok', 'Coffee', 'wld', 'good', 'cant', 'stay', 'late', 'tomorrow', 'time', 'place', 'always']",168
ham,"['Hello', 'Good', 'week', 'Fancy', 'drink', 'something', 'later']",51
ham,"['Headin', 'towards', 'busetop']",22
ham,"['Messagesome', 'text', 'missing', 'SenderName', 'Missing', 'Number', 'Missing', 'SentDate', 'missing', 'Missing', 'U', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsmscom']",152
ham,"['Come', 'room', 'point', 'iron', 'plan', 'weekend']",75
ham,"['Cos', 'want', 'thing']",30
ham,"['Okies', 'Ill', 'go', 'yan', 'jiu', 'skip', 'ard', 'oso', 'go', 'cine', 'den', 'go', 'mrt', 'one', 'blah', 'blah', 'blah']",95
ham,"['Bring', 'home', 'Wendy']",24
spam,"['100', 'dating', 'service', 'call', '09064012103', 'box334sk38ch']",49
ham,"['Whatsup', 'Dont', 'u', 'want', 'sleep']",35
ham,"['Alright', 'new', 'goal']",29
spam,"['FREE', 'entry', '£250', 'weekly', 'competition', 'text', 'word', 'WIN', '80086', '18', 'TC', 'wwwtxttowincouk']",106
ham,"['Alright', 'Ill', 'head', 'minutes', 'text', 'meet']",66
spam,"['Send', 'logo', '2', 'ur', 'lover', '2', 'names', 'joined', 'heart', 'Txt', 'LOVE', 'NAME1', 'NAME2', 'MOBNO', 'eg', 'LOVE', 'ADAM', 'EVE', '07123456789', '87077', 'Yahoo', 'POBox36504W45WQ', 'TxtNO', '4', 'ads', '150p']",159
ham,"['Yesfrom', 'last', 'week', 'im', 'taking', 'live', 'call']",48
spam,"['Someone', 'contacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'find', 'call', 'landline', '09111032124', 'PoBox12n146tf150p']",162
ham,"['Siva', 'hostel', 'aha']",24
spam,"['URGENT', 'Mobile', 'number', 'awarded', '£2000', 'prize', 'GUARANTEED', 'Call', '09058094455', 'land', 'line', 'Claim', '3030', 'Valid', '12hrs']",136
ham,"['Send', 'ur', 'friends', 'receive', 'something', 'ur', 'voice', 'speaking', 'expression', '1childish', '2naughty', '3Sentiment', '4rowdy', '5ful', 'attitude', '6romantic', '7shy', '8Attractive', '9funny', 'ltgt', 'irritating', 'ltgt', 'lovable', 'reply']",248
ham,"['Ok', 'Shell', 'ok', 'guess']",25
ham,"['aathiwhere', 'dear']",27
ham,"['pain', 'urination', 'thing', 'else']",37
ham,"['7', 'esplanade', 'ü', 'mind', 'giving', 'lift', 'cos', 'got', 'car', 'today']",68
ham,"['wnt', 'buy', 'BMW', 'car', 'urgentlyits', 'vry', 'urgentbut', 'hv', 'shortage', 'ltgt', 'Lacsthere', 'source', 'arng', 'dis', 'amt', 'ltgt', 'lacsthats', 'prob']",150
ham,"['home', 'watching', 'tv', 'lor']",24
ham,"['usually', 'take', 'fifteen', 'fucking', 'minutes', 'respond', 'yes', 'question']",80
spam,"['Congrats', 'Nokia', '3650', 'video', 'camera', 'phone', 'Call', '09066382422', 'Calls', 'cost', '150ppm', 'Ave', 'call', '3mins', 'vary', 'mobiles', '16', 'Close', '300603', 'post', 'BCM4284', 'Ldn', 'WC1N3XX']",157
ham,"['Booked', 'ticket', 'pongal']",25
ham,"['available', 'Im', 'like', 'right', 'around', 'hillsborough', 'amp', 'ltgt', 'th']",73
ham,"['message', 'sent', 'askin', 'ltgt', 'dollars', 'Shoul', 'pay', 'ltgt', 'ltgt']",89
ham,"['Ask', 'g', 'iouri', 'Ive', 'told', 'story', 'like', 'ten', 'times', 'already']",58
ham,"['long', 'applebees', 'fucking', 'take']",36
ham,"['Hi', 'hope', 'u', 'get', 'txtjourney', 'hasnt', 'gdnow', '50', 'mins', 'late', 'think']",76
ham,"['like', 'love', 'arrange']",47
ham,"['Yeshe', 'really', 'greatbhaji', 'told', 'kallis', 'best', 'cricketer', 'sachin', 'worldvery', 'tough', 'get']",104
ham,"['supposed', 'wake', 'gt']",38
ham,"['Oic', 'saw', 'tot', 'din', 'c', 'found', 'group', 'liao']",69
ham,"['Sorry', 'Ill', 'call', 'later']",22
ham,"['HEY', 'HEY', 'WERETHE', 'MONKEESPEOPLE', 'SAY', 'MONKEYAROUND', 'HOWDY', 'GORGEOUS', 'HOWU', 'DOIN', 'FOUNDURSELF', 'JOBYET', 'SAUSAGELOVE', 'JEN', 'XXX']",119
ham,"['Sorry', 'battery', 'died', 'come', 'Im', 'getting', 'gram', 'wheres', 'place']",94
ham,"['Well', 'done', 'blimey', 'exercise', 'yeah', 'kinda', 'remember', 'wot', 'hmm']",70
ham,"['wont', 'get', 'concentration', 'dear', 'know', 'mind', 'everything']",73
ham,"['LOL', 'made', 'plans', 'new', 'years']",42
ham,"['10', 'min', 'later', 'k']",17
ham,"['hanks', 'lotsly']",13
ham,"['Thanks', 'hope', 'good', 'day', 'today']",45
ham,"['Kkwhat', 'detail', 'want', 'transferacc', 'enough']",57
ham,"['Ok', 'tell', 'stay', 'Yeah', 'tough', 'optimistic', 'things', 'improve', 'month']",105
spam,"['Loan', 'purpose', '£500', '£75000', 'Homeowners', 'Tenants', 'welcome', 'previously', 'refused', 'still', 'help', 'Call', 'Free', '0800', '1956669', 'text', 'back', 'help']",162
ham,"['Si', 'si', 'think', 'ill', 'go', 'make', 'oreo', 'truffles']",47
ham,"['LOOK', 'AMY', 'URE', 'BEAUTIFUL', 'INTELLIGENT', 'WOMAN', 'LIKE', 'U', 'LOT', 'KNOW', 'U', 'DON\x92T', 'LIKE', 'LIKE', 'DON\x92T', 'WORRY']",115
ham,"['hope', 'thats', 'result', 'consistently', 'intelligent', 'kind', 'Start', 'asking', 'practicum', 'links', 'keep', 'ears', 'open', 'best', 'ttyl']",158
ham,"['120', 'call', 'cost', 'guess', 'isnt', 'bad', 'Miss', 'ya', 'need', 'ya', 'want', 'ya', 'love', 'ya']",79
ham,"['Going', 'thru', 'different', 'feelingwavering', 'decisions', 'coping', 'individualtime', 'heal', 'everything', 'believe']",142
ham,"['u', 'go', 'phone', 'gonna', 'die', 'stay']",62
ham,"['Great', 'Never', 'better', 'day', 'gives', 'even', 'reasons', 'thank', 'God']",71
spam,"['UpgrdCentre', 'Orange', 'customer', 'may', 'claim', 'FREE', 'CAMERA', 'PHONE', 'upgrade', 'loyalty', 'Call', '0207', '153', '9153', 'Offer', 'ends', '26th', 'July', 'TCs', 'apply', 'Optout', 'available']",175
ham,"['Sorry', 'Ill', 'call', 'later', 'ok', 'bye']",29
ham,"['Ok', 'way', 'railway']",29
ham,"['great', 'princess', 'love', 'giving', 'receiving', 'oral', 'Doggy', 'style', 'fave', 'position', 'enjoy', 'making', 'love', 'ltgt', 'times', 'per', 'night']",148
ham,"['dont', 'put', 'stuff', 'roads', 'keep', 'getting', 'slippery']",83
